Product ID,Product Name,Category 1,Category 2,Category 3,Category 4,Category 5,Discounted Price,Orignal Price,Discount,User Rating,Number Of Rating
B09XB1R2F3,Portable Lint Remover Pet Fur Remover Clothes Fuzz Remover Pe,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",LintShavers,179,799,0.78,3.5,132
B08Y5QJXSR,atomberg Renesa 1200mm BLDC Motor with Remote 3 Blade Energy ,Home&Kitchen,"Heating,Cooling&AirQuality",Fans,CeilingFans,,"3,569","5,190",0.31,4.3,28629
B07WJXCTG9,Pigeon by Stovekraft Amaze Plus Electric Kettle (14313) with ,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,ElectricKettles,699,"1,345",0.48,3.9,8446
B09NBZ36F7,Usha CookJoy (CJ1600WPC) 1600 Watt Induction cooktop (Black),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,InductionCooktop,,"2,089","4,000",0.48,4.2,11199
B0912WJ87V,"Reffair AX30 [MAX] Portable Air Purifier for Car, Home & Offi",Car&Motorbike,CarAccessories,InteriorAccessories,AirPurifiers&Ionizers,,"2,339","4,000",0.42,3.8,1118
B0BMTZ4T1D,!!1000 Watt/2000-Watt Room Heater!! Fan Heater!!Pure White!!H,Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,FanHeaters,,784,"1,599",0.51,4.5,11
B07Z51CGGH,Eureka Forbes Wet & Dry Ultimo 1400 Watts Multipurpose Vacuum,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,Vacuums,"5,499","9,999",0.45,3.8,4353
B0BDG6QDYD,Activa Heat-Max 2000 Watts Room Heater (White color ) with AB,Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,FanHeaters,,899,"1,990",0.55,4.1,185
B00YQLG7GK,"PHILIPS HL1655/00 Hand Blender, White Jar 250W",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandBlenders,,"1,695","1,695",0,4.2,14290
B00SMJPA9C,Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-Bact,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,499,940,0.47,4.1,3036
B0B9RN5X8B,V-Guard Zio Instant Water Geyser | 3 Litre | 3000 W Heating |,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,InstantWaterHeaters,,"2,699","4,700",0.43,4.2,1296
B08QW937WV,Homeistic Applience™ Instant Electric Water Heater Faucet T,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,InstantWaterHeaters,,"1,448","2,999",0.52,4.5,19
B0B4PPD89B,Kitchenwell 18Pc Plastic Food Snack Bag Pouch Clip Sealer for,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,VacuumSealers,,79,79,0,4,97
B08GM5S4CQ,Havells Instanio 10 Litre Storage Water Heater with Flexi Pip,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,StorageWaterHeaters,,"6,990","14,290",0.51,4.4,1771
B00NM6MO26,Prestige PIC 16.0+ 1900W Induction Cooktop with Soft Touch Pu,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,InductionCooktop,,"2,698","3,945",0.32,4,15034
B083M7WPZD,"AGARO 33398 Rapid 1000-Watt, 10-Litre Wet & Dry Vacuum Cleane",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,Vacuums,"3,199","5,999",0.47,4,3242
B07GLSKXS1,KENT 16026 Electric Kettle Stainless Steel 1.8 L | 1500W | Su,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,Kettle&ToasterSets,"1,199","1,950",0.39,3.9,2832
B09F6KL23R,SKYTONE Stainless Steel Electric Meat Grinders with Bowl 700W,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MiniFoodProcessors&Choppers,,"1,414","2,799",0.49,4,1498
B094G9L9LT,KENT 16088 Vogue Electric Kettle 1.8 Litre 1500 W | Stainless,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,ElectricKettles,999,"1,950",0.49,3.8,305
B09FZ89DK6,"Eureka Forbes Supervac 1600 Watts Powerful Suction,bagless Va",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,Vacuums,"5,999","9,999",0.4,4.2,1191
B0811VCGL5,"Mi Air Purifier 3 with True HEPA Filter, removes air pollutan",Home&Kitchen,"Heating,Cooling&AirQuality",AirPurifiers,HEPAAirPurifiers,,"9,970","12,999",0.23,4.3,4049
B07FXLC2G2,"Tata Swach Bulb 6000-Litre Cartridge, 1 Piece, White, Hollow ",Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterFilters&Purifiers,,698,699,0,4.2,3160
B01LYU3BZF,Havells Ambrose 1200mm Ceiling Fan (Gold Mist Wood),Home&Kitchen,"Heating,Cooling&AirQuality",Fans,CeilingFans,,"2,199","3,190",0.31,4.3,9650
B083RC4WFJ,"PrettyKrafts Laundry Bag / Basket for Dirty Clothes, Folding ",Home&Kitchen,HomeStorage&Organization,LaundryOrganization,LaundryBags,,320,799,0.6,4.2,3846
B09SFRNKSR,FABWARE Lint Remover for Clothes - Sticky Lint Roller for Clo,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",LintShavers,298,499,0.4,4.4,290
B07NRTCDS5,Brayden Fito Atom Rechargeable Smoothie Blender with 2000 mAh,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,JuicerMixerGrinders,,"1,199","1,499",0.2,3.8,2206
B07SPVMSC6,Bajaj Frore 1200 mm Ceiling Fan (Brown),Home&Kitchen,"Heating,Cooling&AirQuality",Fans,CeilingFans,,"1,399","2,660",0.47,4.1,9349
B09H3BXWTK,Venus Digital Kitchen Weighing Scale & Food Weight Machine fo,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,DigitalKitchenScales,,599,"2,799",0.79,3.9,578
B0073QGKAS,Bajaj ATX 4 750-Watt Pop-up Toaster (White),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Pop-upToasters,,"1,499","1,499",0,4.3,9331
B08GJ57MKL,"Coway Professional Air Purifier for Home, Longest Filter Life",Home&Kitchen,"Heating,Cooling&AirQuality",AirPurifiers,HEPAAirPurifiers,,"14,400","59,900",0.76,4.4,3837
B009DA69W6,KENT Gold Optima Gravity Water Purifier (11016) | UF Technolo,Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterFilters&Purifiers,,"1,699","1,900",0.11,3.6,11456
B099PR2GQJ,HOMEPACK 750W Radiant Room Home Office Heaters For Winter,Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,ElectricHeaters,,649,999,0.35,3.8,49
B08G8H8DPL,"Bajaj Rex 750W Mixer Grinder with Nutri Pro Feature, 4 Jars, ",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,,"3,249","6,375",0.49,4,4978
B08VGM3YMF,Heart Home Waterproof Round Non Wovan Laundry Bag/Hamper|Meta,Home&Kitchen,HomeStorage&Organization,LaundryOrganization,LaundryBaskets,,199,499,0.6,4.1,1996
B08TTRVWKY,MILTON Smart Egg Boiler 360-Watts (Transparent and Silver Gre,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,EggBoilers,,"1,099","1,899",0.42,4.3,1811
B07T4D9FNY,iBELL SEK15L Premium 1.5 Litre Stainless Steel Electric Kettl,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,ElectricKettles,664,"1,490",0.55,4,2198
B07RX42D3D,Tosaa T2STSR Sandwich Gas Toaster Regular (Black),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,SandwichMakers,,260,350,0.26,3.9,13127
B08WRKSF9D,V-Guard Divino 5 Star Rated 15 Litre Storage Water Heater (Ge,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,StorageWaterHeaters,,"6,499","8,500",0.24,4.4,5865
B09R83SFYV,Akiara® - Makes life easy Mini Sewing Machine with Table Set,Home&Kitchen,Kitchen&HomeAppliances,SewingMachines&Accessories,Sewing&EmbroideryMachines,,"1,484","2,499",0.41,3.7,1067
B07989VV5K,"Usha Steam Pro SI 3713, 1300 W Steam Iron, Powerful steam Out",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,999,"1,560",0.36,3.6,4881
B07FL3WRX5,Wonderchef Nutri-blend Complete Kitchen Machine | 22000 RPM M,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,JuicerMixerGrinders,,"3,299","6,500",0.49,3.7,11217
B0BPCJM7TB,WIDEWINGS Electric Handheld Milk Wand Mixer Frother for Latte,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandBlenders,,259,999,0.74,4,43
B08H673XKN,"Morphy Richards Icon Superb 750W Mixer Grinder, 4 Jars, Silve",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,,"3,249","7,795",0.58,4.2,4664
B07DXRGWDJ,Philips Handheld Garment Steamer GC360/30 - Vertical & Horizo,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,"4,280","5,995",0.29,3.8,2112
B08243SKCK,Vedini Transparent Empty Refillable Reusable Fine Mist Spray ,Home&Kitchen,HomeStorage&Organization,LaundryOrganization,IroningAccessories,SprayBottles,189,299,0.37,4.2,2737
B09SPTNG58,Crompton Sea Sapphira 1200 mm Ultra High Speed 3 Blade Ceilin,Home&Kitchen,"Heating,Cooling&AirQuality",Fans,CeilingFans,,"1,449","2,349",0.38,3.9,9019
B083J64CBB,Kuber Industries Waterproof Canvas Laundry Bag/Hamper|Metalic,Home&Kitchen,HomeStorage&Organization,LaundryOrganization,LaundryBaskets,,199,499,0.6,4,10234
B08JV91JTK,JM SELLER 180 W 2021 Edition Electric Beater High Speed Hand ,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandMixers,,474,"1,299",0.64,4.1,550
B0BQ3K23Y1,"Oratech Coffee Frother electric, milk frother electric, coffe",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandBlenders,,279,499,0.44,4.8,28
B09MT94QLL,"Havells Glaze 74W Pearl Ivory Gold Ceiling Fan, Sweep: 1200 M",Home&Kitchen,"Heating,Cooling&AirQuality",Fans,CeilingFans,,"1,999","4,775",0.58,4.2,1353
B07NKNBTT3,Pick Ur Needs® Lint Remover for Clothes High Range Rechargea,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",LintShavers,799,"1,230",0.35,4.1,2138
B09KPXTZXN,Rico Japanese Technology Rechargeable Wireless Electric Chopp,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MiniFoodProcessors&Choppers,,949,"1,999",0.53,4,1679
B078HG2ZPS,"Butterfly Smart Wet Grinder, 2L (White) with Coconut Scrapper",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Mills&Grinders,WetGrinders,"3,657.66","5,156",0.29,3.9,12837
B07N2MGB3G,"AGARO Marvel 9 Liters Oven Toaster Griller, Cake Baking OTG (",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,OvenToasterGrills,,"1,699","1,999",0.15,4.1,8873
B008LN8KDM,Philips GC1920/28 1440-Watt Non-Stick Soleplate Steam Iron,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,"1,849","2,095",0.12,4.3,7681
B08MZNT7GP,Havells OFR 13 Wave Fin with PTC Fan Heater 2900 Watts (Black,Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,FanHeaters,,"12,499","19,825",0.37,4.1,322
B009P2L7CO,Bajaj DHX-9 1000W Heavy Weight Dry Iron with Advance Soleplat,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,"1,099","1,920",0.43,4.2,9772
B07YC8JHMB,"Aquasure From Aquaguard Amaze RO+UV+MTDS,7L storage water pur",Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterFilters&Purifiers,,"8,199","16,000",0.49,3.9,18497
B0BNQMF152,ROYAL STEP Portable Electric USB Juice Maker Juicer Bottle Bl,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,JuicerMixerGrinders,,499,"2,199",0.77,3.7,53
B08J7VCT12,KENT 16068 Zoom Vacuum Cleaner for Home and Car 130 W | Cordl,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,Vacuums,"6,999","14,999",0.53,4.1,1728
B0989W6J2F,ENEM Sealing Machine | 12 Inch (300 mm) | 1 Year Warranty | F,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,VacuumSealers,,"1,595","1,799",0.11,4,2877
B0B84KSH3X,Wipro Vesta 1200 Watt GD203 Heavyweight Automatic Dry Iron| Q,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,"1,049","1,950",0.46,3.8,250
B08HLC7Z3G,Inalsa Electric Kettle Prism Inox - 1350 W with LED Illuminat,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,Kettle&ToasterSets,"1,182","2,995",0.61,4.2,5178
B0BN6M3TCM,"VRPRIME Lint Roller Lint Remover for Clothes, Pet | 360 Sheet",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",LintShavers,499,999,0.5,4.6,79
B01L6MT7E0,"Philips AC1215/20 Air purifier, removes 99.97% airborne pollu",Home&Kitchen,"Heating,Cooling&AirQuality",AirPurifiers,HEPAAirPurifiers,,"8,799","11,995",0.27,4.1,4157
B0B9F9PT8R,"Eopora PTC Ceramic Fast Heating Room Heater for Bedroom, 1500",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,ElectricHeaters,,"1,529","2,999",0.49,3.3,29
B0883LQJ6B,"Usha Goliath GO1200WG Heavy Weight 1200-Watt Dry Iron, 1.8 Kg",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,"1,199","1,690",0.29,4.2,4580
B099Z83VRC,"Wipro Vesta Electric Egg Boiler, 360 Watts, 3 Boiling Modes, ",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,EggBoilers,,"1,052","1,790",0.41,4.3,1404
B00S9BSJC8,Philips Viva Collection HR1832/00 1.5-Litre400-Watt Juicer (I,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Juicers,,"6,499","8,995",0.28,4.3,2810
B0B4SJKRDF,Kitchenwell Multipurpose Portable Electronic Digital Weighing,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,DigitalKitchenScales,DigitalScales,239,239,0,4.3,7
B0BM4KTNL1,"FIGMENT Handheld Milk Frother Rechargeable, 3-Speed Electric ",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandBlenders,,699,"1,599",0.56,4.7,1729
B08S6RKT4L,Balzano High Speed Nutri Blender/Mixer/Smoothie Maker - 500 W,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,,,"2,599","4,290",0.39,4.4,2116
B09SZ5TWHW,Swiss Military VC03 Wireless Car Vacuum Cleaner | Wireless Va,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,Vacuums,"1,547","2,890",0.46,3.9,463
B0BLC2BYPX,Zuvexa USB Rechargeable Electric Foam Maker - Handheld Milk W,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandBlenders,,499,"1,299",0.62,4.7,54
B00P0R95EA,Usha IH2415 1500-Watt Immersion Heater (Silver),Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,ImmersionRods,,510,640,0.2,4.1,7229
B07W4HTS8Q,ACTIVA Instant 3 LTR 3 KVA SPECIAL Anti Rust Coated Tank Geys,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,InstantWaterHeaters,,"1,899","3,790",0.5,3.8,3842
B078JBK4GX,"Havells Instanio 1-Litre 3KW Instant Water Heater (Geyser), W",Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,InstantWaterHeaters,,"2,599","4,560",0.43,4.4,646
B08S7V8YTN,Lifelong 2-in1 Egg Boiler and Poacher 500-Watt (Transparent a,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,EggBoilers,,"1,199","3,500",0.66,4.3,1802
B07H5PBN54,INDIAS®™ Electro-Instant Water Geyser A.B.S. Body Shock Pr,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,InstantWaterHeaters,,999,"2,600",0.62,3.4,252
B07YCBSCYB,AmazonBasics Induction Cooktop 1600 Watt (Black),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,InductionCooktop,,"1,999","3,300",0.39,4.2,780
B098T9CJVQ,Sui Generis Electric Handheld Milk Wand Mixer Frother for Lat,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandBlenders,,210,699,0.7,3.7,74
B01KCSGBU2,"Philips Air Purifier Ac2887/20,Vitashield Intelligent Purific",Home&Kitchen,"Heating,Cooling&AirQuality",AirPurifiers,HEPAAirPurifiers,,"14,499","23,559",0.38,4.3,2026
B095XCRDQW,"Esquire Laundry Basket Brown, 50 Ltr Capacity(Plastic)",Home&Kitchen,HomeStorage&Organization,LaundryOrganization,LaundryBaskets,,950,"1,599",0.41,4.3,5911
B09CTWFV5W,"PHILIPS Air Fryer HD9200/90, uses up to 90% less fat, 1400W, ",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,DeepFatFryers,AirFryers,"7,199","9,995",0.28,4.4,1964
B0B7NWGXS6,Havells Bero Quartz Heater Black 800w 2 Heat Settings 2 Year ,Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,ElectricHeaters,,"2,439","2,545",0.04,4.1,25
B07DZ986Q2,Philips EasyTouch Plus Standing Garment Steamer GC523/60 - 16,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,"7,799","8,995",0.13,4,3160
B07KKJPTWB,"Brayden Chopro, Electric Vegetable Chopper for Kitchen with 5",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MiniFoodProcessors&Choppers,,"1,599","1,999",0.2,4.4,1558
B071R3LHFM,"Wonderchef Nutri-blend Mixer, Grinder & Blender | Powerful 40",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,,"2,899","5,500",0.47,3.8,8958
B086X18Q71,Usha Janome Dream Stitch Automatic Zig-Zag Electric Sewing Ma,Home&Kitchen,Kitchen&HomeAppliances,SewingMachines&Accessories,Sewing&EmbroideryMachines,,"9,799","12,150",0.19,4.3,13251
B07WVQG8WZ,Black+Decker Handheld Portable Garment Steamer 1500 Watts wit,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,"3,299","4,995",0.34,3.8,1393
B0BFBNXS94,"Personal Size Blender, Portable Blender, Battery Powered USB ",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandBlenders,,669,"1,499",0.55,2.3,13
B071113J7M,Sujata Powermatic Plus 900 Watts Juicer Mixer Grinder,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,JuicerMixerGrinders,,"5,890","7,506",0.22,4.5,7241
B09YLWT89W,Sure From Aquaguard Delight NXT RO+UV+UF+Taste Adjuster(MTDS),Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterFilters&Purifiers,,"9,199","18,000",0.49,4,16020
B0814LP6S9,"PrettyKrafts Laundry Basket for clothes with Lid & Handles, T",Home&Kitchen,HomeStorage&Organization,LaundryOrganization,LaundryBaskets,,351,"1,099",0.68,3.7,1470
B07BKSSDR2,Dr Trust Electronic Kitchen Digital Scale Weighing Machine (B,Health&PersonalCare,HomeMedicalSupplies&Equipment,HealthMonitors,WeighingScales,DigitalBathroomScales,899,"1,900",0.53,4,3663
B09VGS66FV,"Tesora - Inspired by you Large Premium Electric Kettle 1.8L, ",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,Kettle&ToasterSets,"1,349","1,850",0.27,4.4,638
B07RCGTZ4M,"AGARO Ace 1600 Watts, 21.5 kPa Suction Power, 21 litres Wet &",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,Vacuums,"6,236","9,999",0.38,4.1,3552
B0747VDH9L,"INALSA Hand Blender 1000 Watt with Chopper, Whisker, 600 ml M",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandBlenders,,"2,742","3,995",0.31,4.4,11148
B08XLR6DSB,akiara - Makes life easy Electric Handy Sewing/Stitch Handhel,Home&Kitchen,Kitchen&HomeAppliances,SewingMachines&Accessories,Sewing&EmbroideryMachines,,721,"1,499",0.52,3.1,2449
B08H6CZSHT,"Philips EasySpeed Plus Steam Iron GC2145/20-2200W, Quick Heat",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,"2,903","3,295",0.12,4.3,2299
B07CVR2L5K,INALSA Electric Chopper Bullet- 400 Watts with 100% Pure Copp,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MiniFoodProcessors&Choppers,,"1,656","2,695",0.39,4.4,6027
B09J4YQYX3,"Borosil Electric Egg Boiler, 8 Egg Capacity, For Hard, Soft, ",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,EggBoilers,,"1,399","2,290",0.39,4.4,461
B0B2DD8BQ8,Wipro Vesta Grill 1000 Watt Sandwich Maker |Dual function-SW ,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,SandwichMakers,,"2,079","3,099",0.33,4.1,282
B0123P3PWE,Rico IRPRO 1500 Watt Japanese Technology Electric Water Heate,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,ImmersionRods,,999,"1,075",0.07,4.1,9275
B08HDCWDXD,Eureka Forbes Active Clean 700 Watts Powerful Suction & Blowe,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,Vacuums,"3,179","6,999",0.55,4,743
B0836JGZ74,"CSI INTERNATIONAL® Instant Water Geyser, Water Heater, Porta",Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,InstantWaterHeaters,,"1,049","2,499",0.58,3.6,328
B0BCKJJN8R,Hindware Atlantic Xceed 5L 3kW Instant Water Heater with Copp,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,InstantWaterHeaters,,"3,599","7,290",0.51,3.9,942
B008P7IF02,Morphy Richards New Europa 800-Watt Espresso and Cappuccino 4,Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",EspressoMachines,,"4,799","5,795",0.17,3.9,3815
B08CNLYKW5,Lifelong Power - Pro 500 Watt 3 Jar Mixer Grinder with 3 Spee,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,,"1,699","3,398",0.5,3.8,7988
B08C7TYHPB,iBELL Castor CTEK15L Premium 1.5 Litre Stainless Steel Electr,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,Kettle&ToasterSets,664,"1,490",0.55,4.1,925
B08VJFYH6N,"BAJAJ PYGMY MINI 110 MM 10 W HIGH SPEED OPERATION, USB CHARGI",Home&Kitchen,"Heating,Cooling&AirQuality",Fans,TableFans,,948,"1,620",0.41,4.1,4370
B08235JZFB,Crompton InstaGlide 1000-Watts Dry Iron with American Heritag,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,850,"1,000",0.15,4.1,7619
B078XFKBZL,Prestige Clean Home Water Purifier Cartridge,Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterCartridges,,600,640,0.06,3.8,2593
B01M265AAK,Morphy Richards Aristo 2000 Watts PTC Room Heater (White),Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,ElectricHeaters,,"3,711","4,495",0.17,4.3,356
B0B694PXQJ,Gadgetronics Digital Kitchen Weighing Scale & Food Weight Mac,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,DigitalKitchenScales,,799,"2,999",0.73,4.5,63
B00B3VFJY2,HUL Pureit Germkill kit for Advanced 23 L water purifier - 30,Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterPurifierAccessories,,980,980,0,4.2,4740
B08W9BK4MD,Tom & Jerry Folding Laundry Basket for Clothes with Lid & Han,Home&Kitchen,HomeStorage&Organization,LaundryOrganization,LaundryBaskets,,351,899,0.61,3.9,296
B09X5HD5T1,"Ikea Little Loved Corner PRODUKT Milk-frother, Coffee/Tea Fro",Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",MilkFrothers,,229,499,0.54,3.5,185
B08H6B3G96,"Philips EasySpeed Plus Steam Iron GC2147/30-2400W, Quick Heat",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,"3,349","3,995",0.16,4.3,1954
B09N3BFP4M,Bajaj New Shakti Neo Plus 15 Litre 4 Star Rated Storage Water,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,StorageWaterHeaters,,"5,499","11,500",0.52,3.9,959
B09DSQXCM8,House of Quirk Reusable Sticky Picker Cleaner Easy-Tear Sheet,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",LintShavers,299,499,0.4,3.9,1015
B01M69WCZ6,Allin Exporters J66 Ultrasonic Humidifier Cool Mist Air Purif,Home&Kitchen,"Heating,Cooling&AirQuality",Humidifiers,,,"2,249","3,550",0.37,4,3973
B0BM9H2NY9,Multifunctional 2 in 1 Electric Egg Boiling Steamer Egg Fryin,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,EggBoilers,,699,"1,599",0.56,4.7,2300
B099FDW2ZF,"Maharaja Whiteline Nano Carbon Neo, 500 Watts Room Heater (Bl",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,ElectricHeaters,,"1,235","1,499",0.18,4.1,203
B0B935YNR7,"KENT Electric Chopper-B for Kitchen 250 Watt | Chop, Mince, P",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MiniFoodProcessors&Choppers,,"1,349","2,999",0.55,3.8,441
B07JGCGNDG,Crompton Amica 15-L 5 Star Rated Storage Water Heater (Geyser,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,StorageWaterHeaters,,"6,800","11,500",0.41,4.1,10308
